file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,6,519936,28359,168559,92958148,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,7,528325,28323,56186,92939567,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,8,729861,28288,18728,92931472,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,9,508533,28217,6242,92931248,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,10,851525,28371,2080,92931245,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,11,596158,28320,693,92931242,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,12,904018,28342,231,92931242,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,13,676470,28281,77,92931242,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,14,563299,28259,25,92931242,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,15,1038710,28213,8,92931242,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,16,672838,28252,2,92931242,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_442.min,0,17,1031924,28201,1,92931242,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,0,130519,32033,122880000,1121665828,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,1,306040,32362,40960000,2682824690,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,2,271314,28177,13653333,514327212,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,3,247480,28137,4551111,132529399,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,4,287551,28054,1517037,101809355,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,5,351698,28064,505679,99335055,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,6,452489,28013,168559,99100164,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,7,604595,28126,56186,99052459,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,8,574348,28074,18728,99050162,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,9,1214558,28155,6242,99049138,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,10,742302,28218,2080,99049159,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,11,1493131,28074,693,99049069,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,12,855548,27548,231,99049069,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,13,1373012,27895,77,99049069,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,14,954318,28088,25,99049069,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,15,1326128,27966,8,99049069,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,16,1254450,28037,2,99049069,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_917.min,0,17,1596584,28265,1,99049069,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_139.min,0,0,144954,32296,122880000,1130581939,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_139.min,0,1,257896,32330,40960000,2675399213,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_139.min,0,2,261542,28139,13653333,531393354,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_139.min,0,3,252078,28181,4551111,139671732,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_139.min,0,4,269056,28079,1517037,111426612,-1
